    1  1024      0.05     0.783
    2  1024      0.05     0.692
    3  1024      0.05     0.691
    4  1024      0.05     0.692
    5  1024      0.05     0.717
    6  1024      0.05     0.754
    7  1024      0.05     0.717
    8  1024      0.05     0.691
    9  1024      0.05     0.718
   10  1024      0.05     0.691
    1  1024      0.10     0.788
    2  1024      0.10     0.691
    3  1024      0.10     0.716
    4  1024      0.10     0.691
    5  1024      0.10     0.727
    6  1024      0.10     0.692
    7  1024      0.10     0.718
    8  1024      0.10     0.692
    9  1024      0.10     0.716
   10  1024      0.10     0.690
    1  1024      0.25     0.785
    2  1024      0.25     0.731
    3  1024      0.25     0.734
    4  1024      0.25     0.690
    5  1024      0.25     0.718
    6  1024      0.25     0.690
    7  1024      0.25     0.717
    8  1024      0.25     0.694
    9  1024      0.25     0.718
   10  1024      0.25     0.692
    1  1024      0.50     0.781
    2  1024      0.50     0.689
    3  1024      0.50     0.728
    4  1024      0.50     0.703
    5  1024      0.50     0.717
    6  1024      0.50     0.692
    7  1024      0.50     0.718
    8  1024      0.50     0.741
    9  1024      0.50     0.765
   10  1024      0.50     0.690
    1  1024      0.75     0.774
    2  1024      0.75     0.704
    3  1024      0.75     0.716
    4  1024      0.75     0.700
    5  1024      0.75     0.691
    6  1024      0.75     0.716
    7  1024      0.75     0.753
    8  1024      0.75     0.743
    9  1024      0.75     0.692
   10  1024      0.75     0.648
    1  1024      0.90     0.767
    2  1024      0.90     0.644
    3  1024      0.90     0.645
    4  1024      0.90     0.644
    5  1024      0.90     0.644
    6  1024      0.90     0.775
    7  1024      0.90     0.761
    8  1024      0.90     0.756
    9  1024      0.90     0.798
   10  1024      0.90     0.798
    1  1024      0.95     0.931
    2  1024      0.95     0.832
    3  1024      0.95     0.782
    4  1024      0.95     0.786
    5  1024      0.95     0.790
    6  1024      0.95     0.780
    7  1024      0.95     0.782
    8  1024      0.95     0.749
    9  1024      0.95     0.723
   10  1024      0.95     0.739
    1  1024      0.99     0.827
    2  1024      0.99     0.714
    3  1024      0.99     0.714
    4  1024      0.99     0.716
    5  1024      0.99     0.735
    6  1024      0.99     0.764
    7  1024      0.99     0.777
    8  1024      0.99     0.779
    9  1024      0.99     0.792
   10  1024      0.99     0.825
    1  1024      1.00     0.846
    2  1024      1.00     0.704
    3  1024      1.00     0.758
    4  1024      1.00     0.797
    5  1024      1.00     0.816
    6  1024      1.00     0.715
    7  1024      1.00     0.802
    8  1024      1.00     0.762
    9  1024      1.00     0.742
   10  1024      1.00     0.726
    1  2048      0.00     1.757
    2  2048      0.00     1.546
    3  2048      0.00     1.675
    4  2048      0.00     1.468
    5  2048      0.00     1.402
    6  2048      0.00     1.363
    7  2048      0.00     1.509
    8  2048      0.00     1.511
    9  2048      0.00     1.637
   10  2048      0.00     1.579
    1  2048      0.01     1.646
    2  2048      0.01     1.634
    3  2048      0.01     1.550
    4  2048      0.01     1.523
    5  2048      0.01     1.561
    6  2048      0.01     1.665
    7  2048      0.01     1.582
    8  2048      0.01     1.591
    9  2048      0.01     1.751
   10  2048      0.01     1.562
    1  2048      0.05     1.774
    2  2048      0.05     1.583
    3  2048      0.05     1.574
    4  2048      0.05     1.514
    5  2048      0.05     1.600
    6  2048      0.05     1.560
    7  2048      0.05     1.580
    8  2048      0.05     1.527
    9  2048      0.05     1.465
   10  2048      0.05     1.475
    1  2048      0.10     1.729
    2  2048      0.10     1.463
    3  2048      0.10     1.394
    4  2048      0.10     1.365
    5  2048      0.10     1.410
    6  2048      0.10     1.374
    7  2048      0.10     1.399
    8  2048      0.10     1.454
    9  2048      0.10     1.400
   10  2048      0.10     1.376
    1  2048      0.25     1.624
    2  2048      0.25     1.373
    3  2048      0.25     1.396
    4  2048      0.25     1.427
    5  2048      0.25     1.402
    6  2048      0.25     1.404
    7  2048      0.25     1.389
    8  2048      0.25     1.373
    9  2048      0.25     1.457
   10  2048      0.25     1.373
    1  2048      0.50     1.540
    2  2048      0.50     1.384
    3  2048      0.50     1.401
    4  2048      0.50     1.372
    5  2048      0.50     1.406
    6  2048      0.50     1.373
    7  2048      0.50     1.398
    8  2048      0.50     1.379
    9  2048      0.50     1.397
   10  2048      0.50     1.384
    1  2048      0.75     1.581
    2  2048      0.75     1.373
    3  2048      0.75     1.408
    4  2048      0.75     1.373
    5  2048      0.75     1.400
    6  2048      0.75     1.378
    7  2048      0.75     1.477
